Script_GetMerchantItemMaxStack 0xEACDC0
Script_PickupMerchantItem 0xEACEB0
Script_BuyMerchantItem 0xEAD020
Script_BuybackItem 0xEAD180
Script_CanMerchantRepair 0xEAD280
Script_CanAffordMerchantItem 0xEAD2F0
Script_ShowBuybackSellCursor 0xEAD6D0
Script_ShowRepairCursor 0xEAD7D0
Script_HideRepairCursor 0xEAD840
Script_InRepairMode 0xEAD870
Script_GetRepairAllCost 0xEAD8A0
Script_RepairAllItems 0xEAD940
Script_GetNumBuybackItems 0xEADA40
Script_GetInventorySlotInfo 0xEB0660
Script_GetInventoryItemsForSlot 0xEB08B0
Script_GetInventoryItemTexture 0xEB10A0
Script_GetInventoryItemBroken 0xEB12F0
Script_GetInventoryItemEquippedUnusable 0xEB1470
Script_GetInventoryItemCount 0xEB15E0
Script_GetInventoryItemQuality 0xEB17D0
Script_GetInventoryItemCooldown 0xEB1A90
Script_GetInventoryItemDurability 0xEB1C70
Script_GetInventoryItemLink 0xEB1D40
Script_GetInventoryItemID 0xEB1F40
Script_IsInventoryItemProfessionBag 0xEB20E0
Script_KeyRingButtonIDToInvSlotID 0xEB0600
Script_PickupInventoryItem 0xEB2200
Script_UseInventoryItem 0xEB2230
Script_IsInventoryItemLocked 0xEB24B0
Script_PutItemInBag 0xEB2550
Script_PutItemInBackpack 0xEB25A0
Script_PickupBagFromSlot 0xEB25D0
Script_CursorCanGoInSlot 0xEB2750
Script_ShowInventorySellCursor 0xEB27F0
Script_SetInventoryPortraitTexture 0xEB2880
Script_GetGuildInfo 0xEB2A20
Script_GetInventoryAlertStatus 0xEB2C10
Script_UpdateInventoryAlertStatus 0xEB2C80
Script_HasInspectHonorData 0xEB2C90
Script_RequestInspectHonorData 0xEB2CB0
Script_GetInspectHonorData 0xEB2D40
Script_ClearInspectPlayer 0xEB2E60
Script_GetWeaponEnchantInfo 0xEB2EC0
Script_HasWandEquipped 0xEB3070
Script_IsQuestFlaggedCompleted 0xEB6470
Script_GetQuestsCompleted 0xEB64D0
Script_GetNumQuestLogEntries 0xEB6620
Script_GetQuestTagInfo 0xEB66B0
Script_GetQuestLogTitle 0xEB6880
Script_SelectQuestLogEntry 0xEB79D0
Script_GetQuestLogSelection 0xEB7A80
Script_SetAbandonQuest 0xEB7AE0
Script_GetAbandonQuestName 0xEB7AF0
Script_GetAbandonQuestItems 0xEB7C50
Script_AbandonQuest 0xEB8340
Script_CanAbandonQuest 0xEB83E0
Script_IsUnitOnQuest 0xEB8440
Script_IsUnitOnQuestByQuestID 0xEB8500
Script_GetQuestLogQuestText 0xEB8590
Script_GetNumQuestLeaderBoards 0xEB8960
Script_GetQuestLogLeaderBoard 0xEB8A50
Script_GetNumQuestItemDrops 0xEB8C40
Script_GetQuestLogItemDrop 0xEB8D80
Script_GetQuestLogTimeLeft 0xEB8EF0
Script_IsCurrentQuestFailed 0xEB8FE0
Script_GetNumQuestLogRewards 0xEB90E0
Script_GetNumQuestLogChoices 0xEB92C0
Script_GetQuestLogRewardInfo 0xEB9410
Script_GetQuestLogChoiceInfo 0xEB9710
Script_GetQuestLogItemLink 0xEB9AE0
Script_GetQuestLogSpellLink 0xEB9F50
Script_GetQuestLogRewardMoney 0xEBA100
Script_GetNumQuestLogRewardSpells 0xEBA480
Script_GetQuestLogRewardSpell 0xEBA610
Script_GetQuestLogRequiredMoney 0xEBAA70
Script_GetQuestLogPushable 0xEBAC10
Script_QuestLogPushQuest 0xEBADA0
Script_GetQuestTimers 0xEBAF40
Script_GetQuestIndexForTimer 0xEBB120
Script_CollapseQuestHeader 0xEBB270
Script_ExpandQuestHeader 0xEBB2E0
Script_GetQuestGreenRange 0xEBB350
Script_GetNumQuestWatches 0xEBB3C0
Script_IsQuestWatched 0xEBB3F0
Script_IsQuestHardWatched 0xEBB4E0
Script_AddQuestWatch 0xEBB5D0
Script_RemoveQuestWatch 0xEBB660
Script_GetQuestIndexForWatch 0xEBB6D0
Script_SortQuestWatches 0xEBB790
Script_GetQuestWatchIndex 0xEBB800
Script_GetQuestLogIndexByID 0xEBB8F0
Script_GetQuestLogQuestType 0xEBBA60
Script_IsQuestComplete 0xEBBBF0
Script_GetQuestWatchInfo 0xEB6FE0
Script_HaveQuestData 0xEB7410
Script_HaveQuestRewardData 0xEB74A0
Script_GetQuestFactionGroup 0xEB7800
Script_SortQuests 0xEBB7F0
Script_SortQuestSortTypes 0xEBB7C0
Script_SetSuperTrackedQuestID 0xEBB970
Script_GetSuperTrackedQuestID 0xEBBA40
Script_ContainerIDToInventoryID 0xEE5530
Script_GetContainerNumSlots 0xEE55C0
Script_GetContainerItemInfo 0xEE5FC0
Script_GetContainerItemID 0xEE6400
Script_GetContainerItemLink 0xEE6340
Script_GetContainerItemCooldown 0xEE64C0
Script_PickupContainerItem 0xEE6750
Script_SplitContainerItem 0xEE6DD0
Script_UseContainerItem 0xEE6FC0
Script_ShowContainerSellCursor 0xEE7660
Script_SetBagPortraitTexture 0xEE7750
Script_GetBagName 0xEE7910
Script_SetBagSlotFlag 0xEE7A80
Script_GetBagSlotFlag 0xEE7BF0
Script_SetBankBagSlotFlag 0xEE7CC0
Script_GetBankBagSlotFlag 0xEE7E30
Script_GetInsertItemsLeftToRight 0xEE8100
Script_SetInsertItemsLeftToRight 0xEE8150
Script_GetContainerItemDurability 0xEE6650
Script_GetContainerNumFreeSlots 0xEE5740
Script_GetContainerFreeSlots 0xEE5A00
Script_IsContainerFiltered 0xEE5D80
Script_GetContainerItemPurchaseInfo 0xEE81B0
Script_GetContainerItemPurchaseItem 0xEE8410
Script_ContainerRefundItemPurchase 0xEE8710
Script_PlayerHasHearthstone 0xEE8870
Script_UseHearthstone 0xEE88D0
Script_GetItemCooldown 0xEE8950
Script_SetItemSearch 0xEE8B10
Script_IsBattlePayItem 0xEE8C40
Script_IsBagSlotFlagEnabledOnOtherBags 0xEE7F00
Script_IsBagSlotFlagEnabledOnOtherBankBags 0xEE8000
Script_CloseCraft 0xEEB270
Script_GetCraftName 0xEEB290
Script_GetCraftButtonToken 0xEEB330
Script_GetCraftDisplaySkillLine 0xEEB360
Script_GetNumCrafts 0xEEB560
Script_GetCraftInfo 0xEEB580
Script_SelectCraft 0xEEBAC0
Script_GetCraftSelectionIndex 0xEEBB30
Script_GetCraftIcon 0xEEBBA0
Script_GetCraftSkillLine 0xEEBC40
Script_GetCraftItemLink 0xEEBD00
Script_GetCraftNumReagents 0xEEBF40
Script_GetCraftReagentInfo 0xEEC000
Script_GetCraftReagentItemLink 0xEEC2B0
Script_GetCraftSpellFocus 0xEEC450
Script_GetCraftDescription 0xEEC6E0
Script_CollapseCraftSkillLine 0xEECA30
Script_ExpandCraftSkillLine 0xEECB10
Script_DoCraft 0xEECBF0
Script_UnitHasIncomingResurrection 0xEF78D0
Script_IsEncounterInProgress 0xEF8D30
Script_IsEncounterLimitingResurrections 0xEF8D50
Script_PetHasActionBar 0xEFDB70
Script_PetUsesPetFrame 0xEFDBE0
Script_GetPetActionInfo 0xEFDCC0
Script_GetPetActionCooldown 0xEFE0C0
Script_GetPetActionsUsable 0xEFE220
Script_GetPetActionSlotUsable 0xEFE250
Script_IsPetAttackActive 0xEFE2F0
Script_PickupPetAction 0xEFE350
Script_PickupPetSpell 0xEFE4D0
Script_TogglePetAutocast 0xEFE5B0
Script_CastPetAction 0xEFE660
Script_PetPassiveMode 0xEFE8B0
Script_PetDefensiveMode 0xEFE8F0
Script_PetWait 0xEFE930
Script_PetFollow 0xEFE970
Script_PetMoveTo 0xEFE9B0
Script_PetAttack 0xEFEA30
Script_PetStopAttack 0xEFEB00
Script_PetAbandon 0xEFEB70
Script_PetDismiss 0xEFEC70
Script_PetRename 0xEFEC80
Script_PetCanBeAbandoned 0xEFEEC0
Script_PetCanBeDismissed 0xEFEF90
Script_PetCanBeRenamed 0xEFF070
Script_GetPetTimeRemaining 0xEFF140
Script_HasPetUI 0xEFF1B0
Script_GetPetLoyalty 0xEFF270
Script_GetPetTrainingPoints 0xEFF350
Script_GetPetExperience 0xEFF410
Script_GetPetHappiness 0xEFF4D0
Script_GetPetFoodTypes 0xEFF820
Script_GetPetIcon 0xEFFA70
Script_GetPossessInfo 0xEFFB40
Script_CancelPetPossess 0xEFFC80
Script_IsPetAttackAction 0xEFFD30
Script_IsPetActive 0xEFE310
Script_CloseTrade 0xF0AD30
Script_ClickTradeButton 0xF0AD90
Script_ClickTargetTradeButton 0xF0B190
Script_GetTradeTargetItemInfo 0xF0B210
Script_GetTradeTargetItemLink 0xF0B510
Script_GetTradePlayerItemInfo 0xF0B7C0
Script_GetTradePlayerItemLink 0xF0BA50
Script_AcceptTrade 0xF0BB00
Script_CancelTradeAccept 0xF0BB80
Script_GetPlayerTradeMoney 0xF0BBD0
Script_GetTargetTradeMoney 0xF0BC10
Script_PickupTradeMoney 0xF0BC40
Script_AddTradeMoney 0xF0BCE0
Script_SetTradeMoney 0xF0BD10
Script_CloseTradeSkill 0xF0DD70
Script_GetNumTradeSkills 0xF0DDA0
Script_GetTradeSkillInfo 0xF0DDC0
Script_SelectTradeSkill 0xF0E1F0
Script_GetTradeSkillSelectionIndex 0xF0E260
Script_GetTradeSkillCooldown 0xF0E2D0
Script_GetTradeSkillIcon 0xF0E3C0
Script_GetTradeSkillNumMade 0xF0E4F0
Script_GetTradeSkillLine 0xF0E620
Script_GetTradeSkillItemLink 0xF0E760
Script_GetTradeSkillNumReagents 0xF0E8F0
Script_GetTradeSkillReagentInfo 0xF0E9B0
Script_GetTradeSkillReagentItemLink 0xF0EC60
Script_GetTradeSkillTools 0xF0EE00
Script_GetTradeSkillSubClasses 0xF0F090
Script_GetTradeSkillInvSlots 0xF0F500
Script_SetTradeSkillSubClassFilter 0xF0F580
Script_GetTradeSkillSubClassFilter 0xF0F6E0
Script_SetTradeSkillInvSlotFilter 0xF0F7B0
Script_GetTradeSkillInvSlotFilter 0xF0F920
Script_CollapseTradeSkillSubClass 0xF0FA10
Script_ExpandTradeSkillSubClass 0xF0FAB0
Script_GetFirstTradeSkill 0xF0FB50
Script_GetTradeskillRepeatCount 0xF0FBC0
Script_DoTradeSkill 0xF0FC10
Script_SetLootPortrait 0xF18820
Script_GetNumLootItems 0xF18940
Script_GetLootSlotInfo 0xF18970
Script_GetLootInfo 0xF18BA0
Script_GetLootSlotLink 0xF18E70
Script_LootSlotHasItem 0xF18F70
Script_GetLootSlotType 0xF18FE0
Script_LootSlot 0xF190B0
Script_ConfirmLootSlot 0xF19100
Script_CloseLoot 0xF19230
Script_IsFishingLoot 0xF19260
Script_GetMasterLootCandidate 0xF19290
Script_GiveMasterLoot 0xF19450
Script_GetLootRollItemInfo 0xF19620
Script_GetActiveLootRollIDs 0xF19560
Script_GetLootRollItemLink 0xF198F0
Script_GetLootRollTimeLeft 0xF199B0
Script_RollOnLoot 0xF19A40
Script_ConfirmLootRoll 0xF19AC0
Script_GetLootSourceInfo 0xF19B40
Script_LootMoneyNotify 0xF19B90
Script_ClosePetStables 0xF1CB00
Script_PickupStablePet 0xF1CEE0
Script_SetPetStablePaperdoll 0xF1CFE0
Script_GetStablePetFoodTypes 0xF1D1B0
Script_UnstablePet 0xF1D440
Script_StablePet 0xF1D4B0
Script_BuyStableSlot 0xF1D4D0
Script_GetNumStablePets 0xF1D5F0
Script_GetNumStableSlots 0xF1D620
Script_GetStablePetInfo 0xF1CB70
Script_GetNextStableSlotCost 0xF1D580
Script_ClickStablePet 0xF1CD60
Script_GetSelectedStablePet 0xF1CF70
Script_SecureCmdOptionParse 0xF1E940
Script_RunMacro 0xF1EA00
Script_RunMacroText 0xF1EA50
Script_StopMacro 0xF1EC30
Script_CreateMacro 0xF1EC60
Script_GetNumMacros 0xF1EDC0
Script_GetMacroInfo 0xF1EE00
Script_GetMacroBody 0xF1EE70
Script_DeleteMacro 0xF1EEB0
Script_EditMacro 0xF1EFD0
Script_SetMacroItem 0xF1F100
Script_GetMacroItem 0xF1F250
Script_SetMacroSpell 0xF1F3E0
Script_GetMacroSpell 0xF1F530
Script_GetLooseMacroIcons 0xF1F590
Script_GetLooseMacroItemIcons 0xF1FBB0
Script_GetMacroItemIcons 0xF1F940
Script_GetMacroIcons 0xF1F6D0
Script_PickupMacro 0xF1FCF0
Script_GetMacroIndexByName 0xF1FD30
Script_GetRunningMacro 0xF1FDC0
Script_GetRunningMacroButton 0xF1FE30
Script_GetPOITextureCoords 0xF2A920
Script_GetObjectIconTextureCoords 0xF2A9C0
Script_OpenTrainer 0xF3A9F0
Script_CloseTrainer 0xF3AA20
Script_GetNumTrainerServices 0xF3AA50
Script_GetTrainerServiceInfo 0xF3AA80
Script_SelectTrainerService 0xF3AD30
Script_IsTradeskillTrainer 0xF3ADA0
Script_GetTrainerSelectionIndex 0xF3ADC0
Script_GetTrainerGreetingText 0xF3AE30
Script_GetTrainerServiceIcon 0xF3AE50
Script_GetTrainerServiceSkillLine 0xF3B000
Script_GetTrainerServiceCost 0xF3B2F0
Script_GetTrainerServiceLevelReq 0xF3B4D0
Script_GetTrainerServiceSkillReq 0xF3B550
Script_GetTrainerServiceNumAbilityReq 0xF3B6F0
Script_GetTrainerServiceAbilityReq 0xF3B7A0
Script_GetTrainerServiceDescription 0xF3BA50
Script_IsTrainerServiceLearnSpell 0xF3BF30
Script_BuyTrainerService 0xF3C080
Script_SetTrainerServiceTypeFilter 0xF3C1A0
Script_GetTrainerServiceTypeFilter 0xF3C2F0
Script_GetTrainerServiceItemLink 0xF3C370
Script_GetTrainerServiceStepIndex 0xF3C530
Script_GetTrainerTradeskillRankValues 0xF3C560
Script_CollapseTrainerSkillLine 0xF3C740
Script_ExpandTrainerSkillLine 0xF3C7E0
Script_CloseQuest 0xF45AE0
Script_GetQuestID 0xF45B40
Script_GetTitleText 0xF45B60
Script_GetGreetingText 0xF45B80
Script_GetQuestText 0xF45BA0
Script_GetObjectiveText 0xF45BC0
Script_GetProgressText 0xF45BE0
Script_GetRewardText 0xF45C00
Script_GetNumAvailableQuests 0xF45C20
Script_GetNumActiveQuests 0xF45C40
Script_GetCriteriaSpell 0xF45C60
Script_GetAvailableTitle 0xF45D20
Script_GetActiveTitle 0xF45DA0
Script_GetAvailableLevel 0xF45E30
Script_GetActiveLevel 0xF45EB0
Script_IsAvailableQuestTrivial 0xF45F30
Script_IsActiveQuestTrivial 0xF45FC0
Script_SelectAvailableQuest 0xF46050
Script_SelectActiveQuest 0xF46110
Script_ShowQuestOffer 0xF461A0
Script_ShowQuestComplete 0xF46230
Script_AcceptQuest 0xF463C0
Script_DeclineQuest 0xF46580
Script_IsQuestCompletable 0xF46690
Script_CompleteQuest 0xF466E0
Script_GetQuestReward 0xF46730
Script_GetRewardMoney 0xF467F0
Script_GetRewardXP 0xF46810
Script_GetNumRewardSpells 0xF46830
Script_GetRewardSpell 0xF46870
Script_GetQuestMoneyToGet 0xF46B80
Script_GetNumQuestRewards 0xF46BA0
Script_GetNumQuestChoices 0xF46BE0
Script_GetNumQuestItems 0xF46C10
Script_GetQuestItemInfo 0xF46C50
Script_IsQuestItemHidden 0xF46D80
Script_GetQuestItemLink 0xF46E00
Script_GetQuestSpellLink 0xF47070
Script_QuestChooseRewardError 0xF47120
Script_ConfirmAcceptQuest 0xF47140
Script_GetQuestBackgroundMaterial 0xF47170
Script_GetQuestPortraitGiver 0xF472A0
Script_GetQuestPortraitTurnIn 0xF47300
Script_GetNumFactions 0xF4C1F0
Script_GetFactionInfo 0xF4C220
Script_GetFactionInfoByID 0xF4C2A0
Script_GetWatchedFactionInfo 0xF4C2F0
Script_SetWatchedFactionIndex 0xF4C770
Script_FactionToggleAtWar 0xF4C4D0
Script_CollapseFactionHeader 0xF4C630
Script_CollapseAllFactionHeaders 0xF4C680
Script_SetFactionInactive 0xF4C550
Script_SetFactionActive 0xF4C5C0
Script_IsFactionInactive 0xF4C710
Script_ExpandFactionHeader 0xF4C6C0
Script_ExpandAllFactionHeaders 0xF4C6A0
Script_SetSelectedFaction 0xF4C850
Script_GetSelectedFaction 0xF4C8D0
Script_StartDuel 0xF753D0
Script_AcceptDuel 0xF75470
Script_CancelDuel 0xF754C0
Script_ForfeitDuel 0xF75510
Script_ItemTextGetItem 0xF7D0A0
Script_ItemTextGetCreator 0xF7D100
Script_ItemTextGetMaterial 0xF7D1A0
Script_ItemTextGetPage 0xF7D2D0
Script_ItemTextGetText 0xF7D300
Script_ItemTextHasNextPage 0xF7D320
Script_ItemTextPrevPage 0xF7D370
Script_ItemTextNextPage 0xF7D3C0
Script_ItemTextIsFullPage 0xF7D410
Script_CloseItemText 0xF7D480
Script_ClosePetition 0xF904E0
Script_GetPetitionInfo 0xF90520
Script_GetNumPetitionNames 0xF90660
Script_GetPetitionNameInfo 0xF90690
Script_CanSignPetition 0xF90730
Script_SignPetition 0xF90860
Script_OfferPetition 0xF908F0
Script_RenamePetition 0xF90A80
Script_CloseTabardCreation 0xF9AB60
Script_GetTabardCreationCost 0xF9AB70
Script_GetNumTalentTabs 0xF9AF00
Script_GetTalentTabInfo 0xF9AF30
Script_GetNumTalents 0xF9B070
Script_GetTalentInfo 0xF9B100
Script_GetTalentPrereqs 0xF9B480
Script_LearnTalent 0xF9AD20
Script_GetNumSkillLines 0xFCCF90
Script_GetSkillLineInfo 0xFCCFC0
Script_AbandonSkill 0xFCD430
Script_CollapseSkillHeader 0xFCD4B0
Script_ExpandSkillHeader 0xFCD570
Script_SetSelectedSkill 0xFCD630
Script_GetSelectedSkill 0xFCD6B0
Script_CloseAuctionHouse 0xFDCF90
Script_GetAuctionHouseDepositRate 0xFDCFA0
Script_GetAuctionDeposit 0xFDD030
Script_CalculateAuctionDeposit 0xFDD020
Script_ClickAuctionSellItemButton 0xFDD350
Script_GetAuctionSellItemInfo 0xFDD440
Script_PostAuction 0xFDD7E0
Script_QueryAuctionItems 0xFDDD80
Script_GetOwnerAuctionItems 0xFDE2A0
Script_GetBidderAuctionItems 0xFDE300
Script_GetNumAuctionItems 0xFDE390
Script_GetAuctionItemInfo 0xFDE490
Script_GetAuctionItemLink 0xFDEDD0
Script_GetAuctionItemBattlePetInfo 0xFDF0D0
Script_GetAuctionItemTimeLeft 0xFDF330
Script_PlaceAuctionBid 0xFDF500
Script_GetAuctionItemSubClasses 0xFDF880
Script_CanSendAuctionQuery 0xFE0050
Script_SortAuctionItems 0xFE0140
Script_SetSelectedAuctionItem 0xFE0330
Script_GetSelectedAuctionItem 0xFE04B0
Script_IsAuctionSortReversed 0xFE0620
Script_CancelAuction 0xFE08A0
Script_CanCancelAuction 0xFE07E0
Script_GetAuctionSort 0xFE09E0
Script_SortAuctionClearSort 0xFE0BF0
Script_SortAuctionSetSort 0xFE0D70
Script_SortAuctionApplySort 0xFE0EB0
Script_CancelSell 0xFE0FD0
Script_SetAuctionsTabShowing 0xFE1040
Script_GetNumSavedInstances 0xFECD30
Script_GetSavedInstanceInfo 0xFECD60
Script_GetSavedInstanceEncounterInfo 0xFED050
Script_GetSavedInstanceChatLink 0xFED170
Script_GetNumRaidProfiles 0xFF62C0
Script_GetRaidProfileName 0xFF62E0
Script_GetRaidProfileFlattenedOptions 0xFF6350
Script_GetRaidProfileOption 0xFF6420
Script_SetRaidProfileOption 0xFF6530
Script_SetRaidProfileSavedPosition 0xFF67A0
Script_SaveRaidProfileCopy 0xFF6A40
Script_RestoreRaidProfileFromCopy 0xFF6B20
Script_CreateNewRaidProfile 0xFF6BC0
Script_DeleteRaidProfile 0xFF6DC0
Script_RaidProfileHasUnsavedChanges 0xFF6EC0
Script_GetRaidProfileSavedPosition 0xFF6640
Script_RaidProfileExists 0xFF6F40
Script_GetMaxNumCUFProfiles 0xFF6FC0
Script_HasLoadedCUFProfiles 0xFF6FE0
Script_CloseGuildRegistrar 0x101CB80
Script_GetGuildCharterCost 0x101CBE0
Script_BuyGuildCharter 0x101CC10
Script_TurnInGuildCharter 0x101CD80
Script_GetTabardInfo 0x101CDA0
Script_JumpOrAscendStart 0x109EA70
Script_AscendStop 0x109EC40
Script_DescendStop 0x109ECB0
Script_ToggleRun 0x109ED20
Script_ToggleAutoRun 0x109EDE0
Script_StartAutoRun 0x109EE40
Script_StopAutoRun 0x109EEE0
Script_MoveForwardStart 0x109EF50
Script_MoveForwardStop 0x109EFF0
Script_MoveBackwardStart 0x109F060
Script_MoveBackwardStop 0x109F100
Script_TurnLeftStart 0x109F170
Script_TurnLeftStop 0x109F1E0
Script_TurnRightStart 0x109F250
Script_TurnRightStop 0x109F2C0
Script_StrafeLeftStart 0x109F330
Script_StrafeLeftStop 0x109F3D0
Script_StrafeRightStart 0x109F440
Script_StrafeRightStop 0x109F4E0
Script_PitchUpStart 0x109F550
Script_PitchUpStop 0x109F5C0
Script_PitchDownStart 0x109F630
Script_PitchDownStop 0x109F6A0
Script_TurnOrActionStart 0x109F710
Script_TurnOrActionStop 0x109F7D0
Script_CameraOrSelectOrMoveStart 0x109F840
Script_CameraOrSelectOrMoveStop 0x109F900
Script_MoveAndSteerStart 0x109F990
Script_MoveAndSteerStop 0x109FAD0
Script_SetMouselookOverrideBinding 0x109FB70
Script_MouselookStart 0x109FCE0
Script_MouselookStop 0x109FE00
Script_IsMouselooking 0x109FE70
Script_TaxiRequestEarlyLanding 0x109FEA0
Script_CanCancelScene 0x109FEC0
Script_IsInCinematicScene 0x109FF20
Script_CancelScene 0x109FF60
Script_DetectWowMouse 0x109FFA0
Script_ToggleWindowed 0x10A0020
Script_CameraZoomIn 0x10ABA90
Script_CameraZoomOut 0x10ABB10
Script_GetCameraZoom 0x10ABBB0
Script_MoveViewInStart 0x10ABBE0
Script_MoveViewInStop 0x10ABBF0
Script_MoveViewOutStart 0x10ABC20
Script_MoveViewOutStop 0x10ABC30
Script_MoveViewLeftStart 0x10ABCA0
Script_MoveViewLeftStop 0x10ABCB0
Script_MoveViewRightStart 0x10ABC60
Script_MoveViewRightStop 0x10ABC70
Script_MoveViewUpStop 0x10ABD00
Script_MoveViewDownStop 0x10ABD50
Script_SetView 0x10ABD90
Script_SaveView 0x10ABE10
Script_ResetView 0x10ABF80
Script_NextView 0x10ABFE0
Script_PrevView 0x10AC020
Script_FlipCameraYaw 0x10AC060
Script_IsMovieLocal 0x10CD4C0
Script_PreloadMovie 0x10CD520
Script_CancelPreloadingMovie 0x10CD570
Script_GetMovieDownloadProgress 0x10CD5C0
Script_IsMoviePlayable 0x10CD680
Script_IsOnGlueScreen 0x10CD830
Script_SetPortraitToTexture 0x10CD860
Script_IsWindowsClient 0xD44860
Script_GetAvailableLocales 0x10CD6E0
Script_GetOSLocale 0x10CD750
Script_GetCurrentRegion 0x10CD780
Script_GetCurrentRegionName 0x10CD7B0
Script_GetSecondsUntilParentalControlsKick 0x10CD7E0
Script_IsCompetitiveModeEnabled 0x10CEBC0
Script_GetCVarInfo 0x10CEBE0
Script_LoadAddOn 0x10CDA40
Script_IsAddOnLoaded 0x10CDCB0
Script_EnableAllAddOns 0x10CDDB0
Script_DisableAllAddOns 0x10CDE30
Script_EnableAddOn 0x10CDEB0
Script_DisableAddOn 0x10CDFF0
Script_GetNumAddOns 0x10CE120
Script_GetAddOnInfo 0x10CE150
Script_GetAddOnDependencies 0x10CE300
Script_GetAddOnEnableState 0x10CE3F0
Script_SaveAddOns 0x10CE4F0
Script_ResetAddOns 0x10CE500
Script_IsAddonVersionCheckEnabled 0x10CE520
Script_SetAddonVersionCheck 0x10CE550
Script_BreakUpLargeNumbers 0x10CE570
Script_GetFonts 0x10CE600
Script_GetFontInfo 0x10CE6E0
Script_CalculateStringEditDistance 0x10CECD0
Script_GetTimePreciseSec 0x10CEEB0
Script_ConsoleAddMessage 0x10CEEF0
Script_CopyToClipboard 0x10CEF50
Script_GetScreenWidth 0x10CF090
Script_GetScreenHeight 0x10CF0F0
Script_GetPhysicalScreenSize 0x10CF150
Script_GetScreenDPIScale 0x10CF1B0
Script_IsModifierKeyDown 0x10CF1E0
Script_IsKeyDown 0x10CF230
Script_IsLeftShiftKeyDown 0x10CF320
Script_IsRightShiftKeyDown 0x10CF350
Script_IsShiftKeyDown 0x10CF380
Script_IsLeftControlKeyDown 0x10CF3E0
Script_IsRightControlKeyDown 0x10CF410
Script_IsControlKeyDown 0x10CF440
Script_IsLeftAltKeyDown 0x10CF4A0
Script_IsRightAltKeyDown 0x10CF4D0
Script_IsAltKeyDown 0x10CF500
Script_IsMouseButtonDown 0x10CF560
Script_GetMouseButtonName 0x10CF5E0
Script_GetMouseButtonClicked 0x10CF660
Script_GetUITextureKitInfo 0x10CF690
Script_GetText 0x19CC080
Script_GetNumFrames 0x19CC140
Script_EnumerateFrames 0x19CC1E0
Script_CreateFont 0x19CC350
Script_CreateFrame 0x19CC3C0
Script_CreateForbiddenFrame 0x19CC3D0
Script_DoesTemplateExist 0x19CC3E0
Script_GetFramesRegisteredForEvent 0x19CC440
Script_GetCurrentKeyBoardFocus 0x19CC590
Script_StoreSecureReference 0x19CC5E0
GMSurveyAnswers = 0x229b820
GMSurveyCurrentSurvey = 0x229b9b0
GMSurveyQuestions = 0x229bb40
GMSurveySurveys = 0x229bcd0
LFGDungeonExpansion = 0x22a4340
LFGDungeonGroup = 0x22a44d0
LFGDungeons = 0x22a4660
LFGRoleRequirement = 0x22a4980
NPCModelItemSlotDisplayInfo = 0x22a8800
NPCSounds = 0x22a8990
PVPBracketTypes = 0x22ab3c0
PVPDifficulty = 0x22ab550
PVPItem = 0x22ab6e0
SDReplacementModel = 0x22b01f0
UIExpansionDisplayInfo = 0x22bb100
UIExpansionDisplayInfoIcon = 0x22bb290
WMOMinimapTexture = 0x22bf430
Achievement = 0x2284f20
Achievement_Category = 0x22850b0
AdventureJournal = 0x2285240
AdventureMapPOI = 0x2286500
AlliedRace = 0x2286690
AlliedRaceRacialAbility = 0x2286820
AnimKitBoneSetAlias = 0x22856f0
AnimKitBoneSet = 0x2285560
AnimKitConfigBoneSet = 0x2285a10
AnimKitConfig = 0x2285880
AnimKit = 0x2285d30
AnimKitPriority = 0x2285ba0
AnimKitReplacement = 0x2285ec0
AnimKitSegment = 0x2286050
AnimReplacement = 0x22861e0
AnimReplacementSet = 0x2286370
AoiBox = 0x22853d0
AreaConditionalData = 0x22869b0
AreaFarClipOverride = 0x2286b40
AreaGroupMember = 0x2286cd0
AreaPOI = 0x2286e60
AreaPOIState = 0x2286ff0
AreaTriggerActionSet = 0x2287310
AreaTriggerBox = 0x22874a0
AreaTriggerCreateProperties = 0x2287630
AreaTriggerCylinder = 0x22877c0
AreaTrigger = 0x2287180
AreaTriggerSphere = 0x2287950
ArmorLocation = 0x2287ae0
ArtifactAppearance = 0x2287e00
ArtifactAppearanceSet = 0x2287f90
ArtifactCategory = 0x2288120
Artifact = 0x2287c70
ArtifactItemToTransmog = 0x22882b0
ArtifactPower = 0x2288440
ArtifactPowerLink = 0x22885d0
ArtifactPowerPicker = 0x2288760
ArtifactPowerRank = 0x22888f0
ArtifactQuestXP = 0x2288a80
ArtifactTier = 0x2288c10
ArtifactUnlock = 0x2288da0
AuctionHouse = 0x2288f30
AzeriteEmpoweredItem = 0x22890c0
AzeriteItem = 0x2289250
AzeriteItemMilestonePower = 0x22893e0
AzeritePower = 0x2289570
AzeritePowerSetMember = 0x2289700
AzeriteTierUnlock = 0x2289890
BankBagSlotPrices = 0x2289bb0
BannedAddons = 0x2289a20
BarberShopStyle = 0x2289d40
BattlePetAbility = 0x228a060
BattlePetAbilityEffect = 0x228a1f0
BattlePetAbilityState = 0x228a380
BattlePetAbilityTurn = 0x228a510
BattlePetBreedQuality = 0x228a6a0
BattlePetBreedState = 0x228a830
BattlePetDisplayOverride = 0x228a9c0
BattlePetEffectProperties = 0x228ab50
BattlePetNPCTeamMember = 0x228ace0
BattlePetSpecies = 0x228ae70
